"t","id","name","active","x","y","z","v","distance","location","terrain type","attractor","occupant_target","last_goal_started","TEMPERATURE","OXYGEN VOLUME FRACTION","CARBON MONOXIDE VOLUME FRACTION","CARBON DIOXIDE VOLUME FRACTION","SOOT VISIBILITY","*FED_TOTAL*"
"s","","","","m","m","m","m/s","m","","","","","","C","mol/mol","mol/mol","mol/mol","m",""
302.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.014639,0.207558,0.000000,0.000387,30.000000,0.104267
303.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.828946,0.180568,0.000804,0.014455,2.370997,0.184371
303.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.014554,0.207558,0.000000,0.000387,30.000000,0.104267
304.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.073467,0.181561,0.000775,0.013937,2.431788,0.185016
304.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.014395,0.207558,0.000000,0.000387,30.000000,0.104267
305.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.856720,0.181633,0.000773,0.013900,2.446772,0.185657
305.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.013798,0.207558,0.000000,0.000387,30.000000,0.104267
306.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,167.572222,0.181871,0.000765,0.013776,2.463776,0.186274
306.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.013809,0.207558,0.000000,0.000387,30.000000,0.104267
307.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,164.479107,0.182474,0.000748,0.013462,2.507410,0.186892
307.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.013886,0.207558,0.000000,0.000387,30.000000,0.104267
308.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.185223,0.181186,0.000786,0.014133,2.421172,0.187554
308.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.014063,0.207558,0.000000,0.000387,30.000000,0.104267
309.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,187.175385,0.178369,0.000870,0.015601,2.243479,0.188260
309.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.014568,0.207558,0.000000,0.000387,30.000000,0.104267
310.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,187.080908,0.178357,0.000870,0.015608,2.242148,0.189004
310.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.014643,0.207558,0.000000,0.000387,30.000000,0.104267
311.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,187.042587,0.178304,0.000872,0.015635,2.238681,0.189746
311.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.015744,0.207558,0.000000,0.000387,30.000000,0.104267
312.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,189.718779,0.178534,0.000865,0.015515,2.272036,0.190483
312.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017260,0.207558,0.000000,0.000387,30.000000,0.104267
313.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,188.223357,0.178822,0.000856,0.015365,2.296582,0.191193
313.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.019103,0.207557,0.000000,0.000387,30.000000,0.104267
314.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,177.222822,0.180471,0.000807,0.014506,2.387781,0.191863
314.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.021186,0.207557,0.000000,0.000387,30.000000,0.104267
315.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,178.482147,0.180161,0.000816,0.014667,2.360819,0.192554
315.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.022586,0.207557,0.000000,0.000387,30.000000,0.104267
316.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,185.150629,0.178815,0.000857,0.015369,2.270141,0.193270
316.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.023136,0.207557,0.000000,0.000387,30.000000,0.104267
317.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,201.071869,0.177362,0.000900,0.016126,2.225913,0.194025
317.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.023691,0.207557,0.000000,0.000387,30.000000,0.104267
318.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,202.062889,0.177312,0.000901,0.016152,2.227079,0.194806
318.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.023887,0.207557,0.000000,0.000387,30.000000,0.104267
319.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,201.724299,0.177742,0.000889,0.015928,2.268057,0.195553
319.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.025101,0.207557,0.000000,0.000388,30.000000,0.104267
320.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,186.757816,0.180177,0.000816,0.014659,2.420134,0.196214
320.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.027483,0.207556,0.000000,0.000388,30.000000,0.104267
321.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.824471,0.182871,0.000736,0.013254,2.594217,0.196811
321.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.031518,0.207555,0.000000,0.000388,30.000000,0.104268
322.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,169.611726,0.182504,0.000747,0.013446,2.553850,0.197443
322.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.034736,0.207555,0.000000,0.000389,30.000000,0.104268
323.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,183.550173,0.179890,0.000825,0.014808,2.362574,0.198162
323.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.037223,0.207554,0.000000,0.000389,30.000000,0.104268
324.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,195.225198,0.177678,0.000890,0.015961,2.230378,0.198930
324.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.039134,0.207553,0.000000,0.000389,30.000000,0.104268
325.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,196.971227,0.177735,0.000889,0.015932,2.240867,0.199684
325.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.039921,0.207553,0.000000,0.000389,30.000000,0.104268
326.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,192.069008,0.178914,0.000854,0.015317,2.315391,0.200397
326.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.038912,0.207553,0.000000,0.000389,30.000000,0.104268
327.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,182.919769,0.180398,0.000809,0.014543,2.400723,0.201073
327.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.036495,0.207554,0.000000,0.000389,30.000000,0.104268
328.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,180.970139,0.180918,0.000794,0.014273,2.440838,0.201732
328.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.028297,0.207555,0.000000,0.000388,30.000000,0.104268
329.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,179.424022,0.181165,0.000787,0.014144,2.457583,0.202364
329.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.027694,0.207555,0.000000,0.000388,30.000000,0.104268
330.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.899836,0.182521,0.000746,0.013437,2.549098,0.202971
330.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.024202,0.207556,0.000000,0.000388,30.000000,0.104268
331.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,171.810684,0.182302,0.000753,0.013551,2.529591,0.203598
331.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.021959,0.207556,0.000000,0.000388,30.000000,0.104268
332.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,180.396714,0.180811,0.000797,0.014328,2.422526,0.204245
332.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.021351,0.207556,0.000000,0.000388,30.000000,0.104268
333.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,181.035908,0.180646,0.000802,0.014414,2.414379,0.204893
333.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.022036,0.207556,0.000000,0.000388,30.000000,0.104268
334.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.493729,0.182634,0.000743,0.013378,2.568732,0.205486
334.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.023469,0.207556,0.000000,0.000388,30.000000,0.104268
335.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,161.815452,0.184251,0.000695,0.012535,2.708499,0.206052
335.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.024627,0.207556,0.000000,0.000388,30.000000,0.104268
336.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.048515,0.183096,0.000729,0.013137,2.595839,0.206658
336.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.025594,0.207556,0.000000,0.000388,30.000000,0.104268
337.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,178.122767,0.181085,0.000789,0.014186,2.437312,0.207307
337.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.026249,0.207556,0.000000,0.000388,30.000000,0.104268
338.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,187.313644,0.179249,0.000844,0.015142,2.321230,0.208016
338.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.027168,0.207555,0.000000,0.000388,30.000000,0.104268
339.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,201.319916,0.178277,0.000873,0.015649,2.296171,0.208755
339.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.029791,0.207555,0.000000,0.000388,30.000000,0.104268
340.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,202.144210,0.178263,0.000873,0.015656,2.300561,0.209501
340.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.030290,0.207555,0.000000,0.000388,30.000000,0.104268
341.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,202.009380,0.178582,0.000863,0.015490,2.336530,0.210226
341.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.032404,0.207555,0.000000,0.000389,30.000000,0.104269
342.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,189.814627,0.180151,0.000817,0.014672,2.429465,0.210889
342.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.034044,0.207554,0.000000,0.000389,30.000000,0.104269
343.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.079195,0.182454,0.000748,0.013472,2.565752,0.211502
343.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.034493,0.207554,0.000000,0.000389,30.000000,0.104269
344.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.522053,0.182138,0.000758,0.013637,2.518081,0.212121
344.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.033804,0.207554,0.000000,0.000389,30.000000,0.104269
345.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.125504,0.181850,0.000766,0.013787,2.468692,0.212747
345.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.030888,0.207555,0.000000,0.000389,30.000000,0.104269
346.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.254241,0.181699,0.000771,0.013865,2.460208,0.213390
346.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.030380,0.207555,0.000000,0.000389,30.000000,0.104269
347.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,181.006489,0.180792,0.000798,0.014338,2.415445,0.214055
347.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.027244,0.207555,0.000000,0.000388,30.000000,0.104269
348.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,188.213231,0.180422,0.000809,0.014531,2.424013,0.214721
348.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.024274,0.207556,0.000000,0.000388,30.000000,0.104269
349.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.365250,0.183652,0.000712,0.012847,2.655024,0.215346
349.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.021942,0.207556,0.000000,0.000388,30.000000,0.104269
350.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,166.895452,0.183843,0.000707,0.012748,2.666310,0.215904
350.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.022185,0.207556,0.000000,0.000388,30.000000,0.104269
351.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,163.896218,0.184116,0.000699,0.012605,2.672478,0.216474
351.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.023688,0.207556,0.000000,0.000388,30.000000,0.104269
352.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.804357,0.182782,0.000738,0.013301,2.556060,0.217074
352.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.026511,0.207555,0.000000,0.000388,30.000000,0.104269
353.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.305585,0.182210,0.000755,0.013599,2.505135,0.217692
353.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.029954,0.207555,0.000000,0.000389,30.000000,0.104269
354.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,179.369809,0.181794,0.000768,0.013816,2.500608,0.218328
354.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.031171,0.207554,0.000000,0.000389,30.000000,0.104269
355.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,190.562548,0.181049,0.000790,0.014204,2.491790,0.218977
355.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.029914,0.207555,0.000000,0.000389,30.000000,0.104269
356.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.571564,0.183465,0.000718,0.012945,2.676394,0.219601
356.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.026299,0.207556,0.000000,0.000388,30.000000,0.104269
357.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.431183,0.183610,0.000714,0.012869,2.685898,0.220164
357.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.025825,0.207556,0.000000,0.000388,30.000000,0.104269
358.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,166.940125,0.184239,0.000695,0.012542,2.719804,0.220724
358.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.022861,0.207556,0.000000,0.000388,30.000000,0.104269
359.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.555662,0.183360,0.000721,0.013000,2.627686,0.221323
359.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.019986,0.207557,0.000000,0.000387,30.000000,0.104269
360.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,183.563615,0.181022,0.000791,0.014218,2.455659,0.222000
360.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017952,0.207557,0.000000,0.000387,30.000000,0.104269
361.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,199.787880,0.178240,0.000874,0.015668,2.291077,0.222744
361.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017000,0.207558,0.000000,0.000387,30.000000,0.104269
362.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,204.360886,0.178694,0.000860,0.015432,2.341220,0.223472
362.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017050,0.207558,0.000000,0.000387,30.000000,0.104269
363.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,204.376644,0.179298,0.000842,0.015117,2.395600,0.224188
363.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.017883,0.207558,0.000000,0.000387,30.000000,0.104269
364.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,199.729007,0.179952,0.000823,0.014776,2.441992,0.224859
364.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.018878,0.207557,0.000000,0.000387,30.000000,0.104269
365.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,176.056829,0.183029,0.000731,0.013172,2.637039,0.225419
365.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.021061,0.207557,0.000000,0.000387,30.000000,0.104270
366.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,158.486047,0.185540,0.000656,0.011863,2.826032,0.225952
366.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.023403,0.207556,0.000000,0.000388,30.000000,0.104270
367.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.163792,0.183813,0.000708,0.012763,2.671041,0.226533
367.000000,1,"00003",0,2.966612,-0.573524,0.000000,0.000000,8.239474,"Floor 0.0 m->Room00","level",,,0,20.023978,0.207556,0.000000,0.000388,30.000000,0.104270
368.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,181.505412,0.181332,0.000782,0.014057,2.468754,0.227173
368.000000,1,"00003",1,2.962601,-0.574133,0.000000,0.081136,8.243531,"Floor 0.0 m->Room00","level",,,0,20.023390,0.207557,0.000000,0.000388,30.000000,0.104270
369.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,189.480037,0.179790,0.000828,0.014861,2.365342,0.227864
369.000000,1,"00003",1,2.329180,-0.599968,0.000000,1.170648,8.880925,"Floor 0.0 m->Room00","level",,,0,20.547640,0.207440,0.000004,0.000448,29.952003,0.104270
370.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,192.977001,0.179621,0.000833,0.014949,2.369281,0.228560
370.000000,1,"00003",1,1.165649,-0.554963,0.000000,1.067001,10.052081,"Floor 0.0 m->Room00","level",,,0,50.572391,0.200744,0.000203,0.003939,9.395847,0.104323
371.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,193.243878,0.179966,0.000822,0.014769,2.404570,0.229247
371.000000,1,"00003",1,1.050355,0.170140,0.000000,1.189292,10.944321,"Floor 0.0 m->Room00","level",,,0,107.707308,0.188290,0.000574,0.010430,2.864275,0.104603
372.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,193.246509,0.180045,0.000820,0.014727,2.414785,0.229935
372.000000,1,"00003",1,1.961017,0.860181,0.000000,1.190000,12.094340,"Floor 0.0 m->Room00","level",,,0,106.359221,0.189604,0.000535,0.009745,3.045814,0.105025
373.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,192.160093,0.180182,0.000816,0.014656,2.422810,0.230609
373.000000,1,"00003",1,2.954955,1.414313,0.000000,1.089100,13.237690,"Floor 0.0 m->Room00","level",,,0,167.075315,0.183777,0.000709,0.012782,2.685816,0.105481
374.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,185.912329,0.181155,0.000787,0.014149,2.484858,0.231262
374.000000,1,"00003",1,3.948827,1.539513,0.000000,0.985909,14.239930,"Floor 0.0 m->Room00","level",,,0,195.256205,0.179946,0.000823,0.014779,2.421864,0.106177
375.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,184.111460,0.181566,0.000775,0.013935,2.520279,0.231908
375.000000,1,"00003",0,4.464991,1.599222,0.000000,0.000000,14.792425,"Floor 0.0 m->Room00","level",,,0,169.961606,0.183869,0.000706,0.012734,2.683969,0.106766
376.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,189.570827,0.180406,0.000809,0.014539,2.438179,0.232594
376.000000,1,"00003",0,4.448871,1.597357,0.000000,0.000000,14.808653,"Floor 0.0 m->Room00","level",,,0,170.814658,0.183515,0.000716,0.012919,2.636930,0.107347
377.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,195.515237,0.179198,0.000845,0.015169,2.354962,0.233298
377.000000,1,"00003",0,4.448871,1.597357,0.000000,0.000000,14.808653,"Floor 0.0 m->Room00","level",,,0,174.087661,0.182884,0.000735,0.013247,2.583702,0.107940
378.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,200.538880,0.178753,0.000858,0.015401,2.331784,0.234019
378.000000,1,"00003",0,4.448871,1.597357,0.000000,0.000000,14.808653,"Floor 0.0 m->Room00","level",,,0,177.927562,0.182141,0.000757,0.013635,2.522112,0.108559
379.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,204.823154,0.179445,0.000838,0.015040,2.407282,0.234720
